t,cls,x,y,w,h,s_pinhole_m,s_depth_m,abs_diff_m,s_stereo_m,ego_v_mps,mu,sigma_depth
8.739999999999903,stop sign,675,206,56,56,6.428571428571431,11.446476936340332,5.017905507768901,11.42479419708252,1.3014825966694223,0.6,0.0717163048718099
8.759999999999902,stop sign,676,206,56,56,6.428571428571431,11.42078685760498,4.99221542903355,11.393406867980957,1.2947098808042026,0.6,0.06520141341026693
8.779999999999902,stop sign,676,205,56,57,6.315789473684212,11.395336151123047,5.0795466774388345,11.42479419708252,1.288065906936756,0.6,0.06064098938718685
8.799999999999901,stop sign,676,205,57,57,6.315789473684212,11.370003700256348,5.054214226572135,11.331148147583008,1.2813264263470114,0.6,0.057448692571030795
8.8199999999999,stop sign,676,205,57,57,6.315789473684212,11.344791412353516,5.029001938669303,11.331148147583008,1.2747043347830496,0.6,0.055214084799721556
8.8399999999999,stop sign,677,205,57,57,6.315789473684212,11.319697380065918,5.003907906381706,11.300272941589355,1.2680965823176327,0.6,0.05364985935980509
8.8599999999999,stop sign,677,205,58,56,6.428571428571431,11.294782638549805,4.866211209978374,11.300272941589355,1.2614988434196768,0.6,0.05255490155186356
8.8799999999999,stop sign,677,205,58,56,6.428571428571431,11.269987106323242,4.841415677751812,11.26956558227539,1.2548012779132784,0.6,0.051788431086304494
8.899999999999899,stop sign,678,205,58,57,6.315789473684212,11.24531078338623,4.929521309702018,11.239025115966797,1.248228361936432,0.6,0.051251901760413145
8.919999999999899,stop sign,678,205,58,57,6.315789473684212,11.22075366973877,4.904964196054557,11.178437232971191,1.2416621153112435,0.6,0.0508763312322892
8.939999999999898,stop sign,679,205,59,57,6.315789473684212,11.196375846862793,4.880586373178581,11.208649635314941,1.2351017651261338,0.6,0.05061343186260244
8.959999999999898,stop sign,679,204,59,58,6.20689655172414,11.17211627960205,4.965219727877911,11.118498802185059,1.2285587410660668,0.6,0.05042940230382171
8.979999999999897,stop sign,679,204,59,58,6.20689655172414,11.148036003112793,4.941139451388653,11.178437232971191,1.2220172249195072,0.6,0.0503005816126752
8.999999999999897,stop sign,681,204,57,58,6.20689655172414,11.124015808105469,4.917119256381329,11.088770866394043,1.2153802342908993,0.6,0.05021040712887264
9.019999999999897,stop sign,681,204,57,58,6.20689655172414,11.100173950195312,4.893277398471173,11.118498802185059,1.2088503314500594,0.6,0.061381676321883516
9.039999999999896,stop sign,682,204,56,58,6.20689655172414,11.076391220092773,4.869494668368634,11.088770866394043,1.20245289070192,0.6,0.057967173425318465
9.059999999999896,stop sign,682,204,57,58,6.20689655172414,11.052787780761719,4.845891229037579,11.02978801727295,1.1958376638958115,0.6,0.05557702139772293
9.079999999999895,stop sign,682,203,58,58,6.20689655172414,11.029363632202148,4.822467080478009,11.059200286865234,1.1893329558063288,0.6,0.06513830631007872
9.099999999999895,stop sign,683,203,58,58,6.20689655172414,11.005998611450195,4.799102059726056,11.000531196594238,1.1828391054215577,0.6,0.07169165264885709
9.119999999999894,stop sign,683,203,58,58,6.20689655172414,10.98281192779541,4.7759153760712705,11.000531196594238,1.176330527667083,0.6,0.08943139698033292
9.139999999999894,stop sign,683,203,59,58,6.20689655172414,10.959685325622559,4.752788773898419,10.94248104095459,1.1698329943481702,0.6,0.08842152536061736
9.159999999999894,stop sign,684,203,59,57,6.315789473684212,10.936738014221191,4.620948540536979,10.94248104095459,1.163350714011833,0.6,0.07689506775243216
9.179999999999893,stop sign,684,203,59,58,6.20689655172414,10.913908958435059,4.707012406710919,10.885040283203125,1.1568886583816718,0.6,0.06882654742670251
9.199999999999893,stop sign,684,203,59,58,6.20689655172414,10.891200065612793,4.684303513888653,10.885040283203125,1.150438696156215,0.6,0.06317858319869175
9.219999999999892,stop sign,684,202,58,58,6.20689655172414,10.868609428405762,4.661712876681622,10.856545448303223,1.1439950095399571,0.6,0.06950670128040884
9.239999999999892,stop sign,685,202,58,59,6.101694915254239,10.846138954162598,4.744444038908359,10.82819938659668,1.1375671045383207,0.6,0.06365469089628618
9.259999999999891,stop sign,685,202,58,59,6.101694915254239,10.823786735534668,4.722091820280429,10.82819938659668,1.1312657174594352,0.6,0.05955828362740033
9.279999999999891,stop sign,685,202,59,59,6.101694915254239,10.801613807678223,4.699918892423984,10.800000190734863,1.1248635383190317,0.6,0.05669079853918023
9.29999999999989,stop sign,685,202,60,59,6.101694915254239,10.779500961303711,4.677806046049472,10.77194881439209,1.1184739783912638,0.6,0.05468355897742616
9.31999999999989,stop sign,686,202,60,59,6.101694915254239,10.757566452026367,4.655871536772128,10.74404239654541,1.1122071895751615,0.6,0.053278491284198315
9.33999999999989,stop sign,687,201,60,59,6.101694915254239,10.735751152038574,4.634056236784335,10.74404239654541,1.1058355831766922,0.6,0.05229494389893882
9.35999999999989,stop sign,687,201,60,59,6.101694915254239,10.714055061340332,4.612360146086093,10.688660621643066,1.0995904367615323,0.6,0.051606460729257175
9.379999999999889,stop sign,688,201,59,60,6.000000000000002,10.692418098449707,4.692418098449705,10.716279983520508,1.0932274978869103,0.6,0.060504843566130735
9.399999999999888,stop sign,688,201,60,60,6.000000000000002,10.6710205078125,4.671020507812498,10.66118335723877,1.0868829628267433,0.6,0.05735339049629151
9.419999999999888,stop sign,689,201,60,60,6.000000000000002,10.64968204498291,4.649682044982908,10.66118335723877,1.0806624711165718,0.6,0.055147373347404056
9.439999999999888,stop sign,689,201,59,60,6.000000000000002,10.628462791442871,4.628462791442869,10.66118335723877,1.0744545392181584,0.6,0.05360316134318284
9.459999999999887,stop sign,690,201,60,60,6.000000000000002,10.607362747192383,4.607362747192381,10.57959270477295,1.0682571226191706,0.6,0.05252221294022799
9.479999999999887,stop sign,690,201,60,59,6.101694915254239,10.586441040039062,4.484746124784824,10.633846282958984,1.0619421846262402,0.6,0.06065212907834888
9.499999999999886,stop sign,690,201,60,59,6.101694915254239,10.565579414367676,4.463884499113437,10.552672386169434,1.0557531849277564,0.6,0.06658739726454843
9.519999999999886,stop sign,691,201,60,59,6.101694915254239,10.544897079467773,4.443202164213535,10.552672386169434,1.0494587733322618,0.6,0.061611178085183904
9.539999999999885,stop sign,692,200,60,59,6.101694915254239,10.524333000183105,4.422638084928867,10.525888442993164,1.0434087900744178,0.6,0.058127824659628735
9.559999999999885,stop sign,692,200,60,59,6.101694915254239,10.503829002380371,4.402134087126132,10.47272777557373,1.0371411097861893,0.6,0.05568947726174012
9.579999999999885,stop sign,692,200,60,60,6.000000000000002,10.483444213867188,4.483444213867186,10.47272777557373,1.0309978320993975,0.6,0.05398263408321808
9.599999999999884,stop sign,693,200,60,59,6.101694915254239,10.463238716125488,4.3615438008712495,10.446348190307617,1.024752190684673,0.6,0.05278784385825266
9.619999999999884,stop sign,693,200,61,60,6.000000000000002,10.443151473999023,4.443151473999022,10.446348190307617,1.0187457517413767,0.6,0.05195149070077686
9.639999999999883,stop sign,693,200,61,60,6.000000000000002,10.423124313354492,4.42312431335449,10.420101165771484,1.0126355978567128,0.6,0.05136604349054381
9.659999999999883,stop sign,694,199,60,60,6.000000000000002,10.403335571289062,4.403335571289061,10.393985748291016,1.0065385870513446,0.6,0.050956230443380664
9.679999999999882,stop sign,694,199,60,61,5.901639344262297,10.383546829223633,4.481907484961336,10.393985748291016,1.0004486646475224,0.6,0.050669361310366465
9.699999999999882,stop sign,693,198,62,61,5.901639344262297,10.363877296447754,4.462237952185457,10.368000030517578,0.9943694122034497,0.6,0.05046855291725653
9.719999999999882,stop sign,693,198,62,61,5.901639344262297,10.34438705444336,4.442747710181062,10.342144966125488,0.9882982196364969,0.6,0.05032798704207957
9.739999999999881,stop sign,693,198,63,61,5.901639344262297,10.3250150680542,4.423375723791902,10.316418647766113,0.9822298198295758,0.6,0.05805827865690702
9.75999999999988,stop sign,693,198,63,61,5.901639344262297,10.305703163146973,4.4040638188846755,10.316418647766113,0.9762805716547845,0.6,0.06335622874680658
9.77999999999988,stop sign,694,198,63,62,5.806451612903228,10.286600112915039,4.480148500011811,10.29081916809082,0.9701144585985529,0.6,0.0593493601227646
9.79999999999988,stop sign,694,197,64,62,5.806451612903228,10.267556190490723,4.461104577587495,10.29081916809082,0.9641890773797672,0.6,0.05654455208593522
