t,cls,x,y,w,h,s_stereo_m,s_depth_m,err_stereo_depth_m,s_pinhole_m,ego_v_mps,mu
5.899999999999962,stop sign,616,230,37,37,17.20829963684082,17.214149475097656,-0.0058498382568359375,9.729729729729733,2.5280378524205425,0.2
5.919999999999962,stop sign,617,229,38,37,17.137191772460938,17.164052963256836,-0.026861190795898438,9.729729729729733,2.514456414218219,0.2
5.939999999999961,stop sign,617,229,38,37,17.066667556762695,17.114730834960938,-0.04806327819824219,9.729729729729733,2.5009084220458995,0.2
5.959999999999961,stop sign,617,229,38,38,17.066667556762695,17.065526962280273,0.001140594482421875,9.473684210526319,2.4875153957061786,0.2
5.9799999999999605,stop sign,617,229,38,38,17.066667556762695,17.016769409179688,0.04989814758300781,9.473684210526319,2.4741897034631606,0.2
5.99999999999996,stop sign,618,228,39,38,16.92734718322754,16.96774673461914,-0.04039955139160156,9.473684210526319,2.4610465796581393,0.2
6.01999999999996,stop sign,618,228,39,38,16.858537673950195,16.919525146484375,-0.06098747253417969,9.473684210526319,2.447812953826781,0.2
6.039999999999959,stop sign,618,229,39,38,16.858537673950195,16.871246337890625,-0.012708663940429688,9.473684210526319,2.434749015806883,0.2
6.059999999999959,stop sign,618,229,39,37,16.858537673950195,16.823711395263672,0.03482627868652344,9.729729729729733,2.421592596293832,0.2
6.079999999999958,stop sign,619,229,39,37,16.790285110473633,16.775758743286133,0.0145263671875,9.729729729729733,2.4080215766574664,0.2
6.099999999999958,stop sign,619,229,38,37,16.72258186340332,16.72890853881836,-0.0063266754150390625,9.729729729729733,2.3951542973400732,0.2
6.1199999999999575,stop sign,620,229,39,37,16.65542221069336,16.681196212768555,-0.025774002075195312,9.729729729729733,2.382425707988068,0.2
6.139999999999957,stop sign,620,229,39,37,16.5227108001709,16.634584426879883,-0.11187362670898438,9.729729729729733,2.3695916935960364,0.2
6.159999999999957,stop sign,620,229,38,37,16.58880043029785,16.588510513305664,0.0002899169921875,9.729729729729733,2.3569270078739093,0.2
6.179999999999956,stop sign,621,229,39,37,16.58880043029785,16.54157257080078,0.04722785949707031,9.729729729729733,2.3441997161902934,0.2
6.199999999999956,stop sign,621,229,40,37,16.457143783569336,16.495201110839844,-0.03805732727050781,9.729729729729733,2.331631056693589,0.2
6.219999999999955,stop sign,621,228,40,37,16.5227108001709,16.449871063232422,0.07283973693847656,9.729729729729733,2.319251651496871,0.2
6.239999999999955,stop sign,622,228,41,37,16.327560424804688,16.403974533081055,-0.07641410827636719,9.729729729729733,2.306869751828868,0.2
6.2599999999999545,stop sign,622,228,41,38,16.327560424804688,16.358646392822266,-0.031085968017578125,9.473684210526319,2.2945391648267885,0.2
