t,cls,x,y,w,h,s_pinhole_m,s_depth_m,abs_diff_m,s_stereo_m,ego_v_mps,mu,sigma_depth
7.299999999999932,stop sign,641,222,43,44,8.181818181818185,14.300764083862305,6.1189459020441195,14.300690650939941,1.7460604429612352,0.2,0.07518135893067526
7.319999999999932,stop sign,641,222,44,45,8.000000000000002,14.266134262084961,6.266134262084959,14.251546859741211,1.7371081022005737,0.2,0.07463613248273299
7.3399999999999315,stop sign,641,221,45,45,8.000000000000002,14.232040405273438,6.232040405273436,14.154267311096191,1.72830036482462,0.2,0.07395330883545871
7.359999999999931,stop sign,641,221,45,45,8.000000000000002,14.198124885559082,6.19812488555908,14.202740669250488,1.7195095493071908,0.2,0.07332729669648644
7.379999999999931,stop sign,642,221,45,46,7.826086956521742,14.164091110229492,6.33800415370775,14.154267311096191,1.71064825353276,0.2,0.07303712378508613
7.39999999999993,stop sign,642,221,45,45,8.000000000000002,14.130533218383789,6.130533218383787,14.010811805725098,1.7019305753355147,0.2,0.0725396258373731
7.41999999999993,stop sign,642,221,45,45,8.000000000000002,14.097095489501953,6.097095489501951,14.154267311096191,1.693342248690163,0.2,0.07190208985584691
7.439999999999929,stop sign,643,221,45,45,8.000000000000002,14.063597679138184,6.063597679138182,13.963637351989746,1.6846982652537816,0.2,0.07189144341075818
7.459999999999929,stop sign,644,221,45,45,8.000000000000002,14.030278205871582,6.03027820587158,13.916779518127441,1.676055386364112,0.2,0.07130626319395582
7.4799999999999285,stop sign,644,220,45,46,7.826086956521742,13.99755573272705,6.171468776205309,14.058305740356445,1.667551069220397,0.2,0.07075581212821559
7.499999999999928,stop sign,645,220,44,46,7.826086956521742,13.964832305908203,6.138745349386461,13.870234489440918,1.6589853545792683,0.2,0.07079721571989923
7.519999999999928,stop sign,644,220,46,46,7.826086956521742,13.932229042053223,6.106142085531481,13.870234489440918,1.6504043961350991,0.2,0.07012206695866235
7.539999999999927,stop sign,644,219,46,46,7.826086956521742,13.900101661682129,6.074014705160387,13.870234489440918,1.641204950047344,0.2,0.06978774411155933
7.559999999999927,stop sign,644,219,46,46,7.826086956521742,13.8678560256958,6.041769069174059,13.732451438903809,1.6328768353618281,0.2,0.06955371811858721
7.579999999999926,stop sign,645,219,47,47,7.659574468085109,13.835311889648438,6.175737421563329,13.824000358581543,1.624664170031553,0.2,0.06897929842681026
7.599999999999926,stop sign,645,218,47,47,7.659574468085109,13.80360221862793,6.144027750542821,13.77807331085205,1.6162620173177542,0.2,0.06884952485350007
7.6199999999999255,stop sign,646,218,47,47,7.659574468085109,13.771594047546387,6.112019579461278,13.732451438903809,1.608119030224127,0.2,0.06862209856362207
7.639999999999925,stop sign,646,218,47,47,7.659574468085109,13.740034103393555,6.080459635308446,13.732451438903809,1.5999766958967623,0.2,0.06819397294417763
7.659999999999925,stop sign,647,218,46,47,7.659574468085109,13.708502769470215,6.048928301385106,13.642106056213379,1.5917181558113989,0.2,0.08791959940122586
7.679999999999924,stop sign,646,218,47,47,7.659574468085109,13.677359580993652,6.017785112908544,13.642106056213379,1.5835922909137063,0.2,0.08156903397151744
7.699999999999924,stop sign,646,218,47,47,7.659574468085109,13.646305084228516,5.986730616143407,13.642106056213379,1.5754956626171133,0.2,0.07699256755686046
7.719999999999923,stop sign,647,218,47,47,7.659574468085109,13.615191459655762,5.955616991570653,13.59737777709961,1.5674254657341637,0.2,0.07378904106660057
7.739999999999923,stop sign,646,218,48,47,7.659574468085109,13.584554672241211,5.924980204156102,13.59737777709961,1.5594884994939084,0.2,0.07148146189958213
7.7599999999999225,stop sign,647,217,48,47,7.659574468085109,13.553977966308594,5.894403498223485,13.508795738220215,1.5513505882942467,0.2,0.06993126710650574
7.779999999999922,stop sign,647,217,48,48,7.500000000000003,13.523460388183594,6.023460388183591,13.552942276000977,1.5434519624375622,0.2,0.06858738475320812
7.799999999999922,stop sign,647,217,48,48,7.500000000000003,13.493240356445312,5.99324035644531,13.464935302734375,1.5354740944264929,0.2,0.06764666710589978
7.819999999999921,stop sign,647,217,48,47,7.659574468085109,13.46325969696045,5.803685228875341,13.464935302734375,1.5275086143590713,0.2,0.06686091181642073
